ensembl_gene_id	length
ENSG00000072315	12143
ENSG00000072364	2154
ENSG00000072401	1868
ENSG00000072415	3760
ENSG00000072422	1761
ENSG00000072501	4639
ENSG00000072506	1098
ENSG00000072518	2607
ENSG00000072571	1686
ENSG00000072609	2060
ENSG00000072657	2296
ENSG00000072682	1626
ENSG00000072694	2084
ENSG00000072736	3175
ENSG00000072756	2781
ENSG00000072778	869
ENSG00000072786	1024
ENSG00000072803	1799
ENSG00000072818	1069
ENSG00000072832	2713
ENSG00000072840	2017
ENSG00000072849	946
ENSG00000072858	1415
ENSG00000072864	2373
ENSG00000072952	2349
ENSG00000072954	1280
ENSG00000072958	1624
ENSG00000073008	3412
ENSG00000073050	1045
ENSG00000073060	2612
ENSG00000073067	1339
ENSG00000073111	1709
ENSG00000073146	2145
ENSG00000073150	2769
ENSG00000073169	1954
ENSG00000073282	2109
ENSG00000073331	2188
ENSG00000073350	1411
ENSG00000073417	2100
ENSG00000073464	2910
ENSG00000073536	2244
ENSG00000073578	1379
ENSG00000073584	2324
ENSG00000073598	1352
ENSG00000073605	1414
ENSG00000073614	1606
ENSG00000073670	2973
ENSG00000073711	2455
ENSG00000073712	2132
ENSG00000073734	2363
ENSG00000073737	1615
ENSG00000073754	1353
ENSG00000073756	3335
ENSG00000073792	1450
ENSG00000073803	1999
ENSG00000073849	1811
ENSG00000073861	1650
ENSG00000073910	4206
ENSG00000073921	1256
ENSG00000073969	3108
ENSG00000074047	2868
ENSG00000074054	4046
ENSG00000074071	917
ENSG00000074181	2494
ENSG00000074201	884
ENSG00000074211	2434
ENSG00000074219	1452
ENSG00000074266	1668
ENSG00000074276	2168
ENSG00000074317	1073
ENSG00000074319	801
ENSG00000074356	3128
ENSG00000074370	1990
ENSG00000074410	2180
ENSG00000074416	1909
ENSG00000074527	1814
ENSG00000074582	1017
ENSG00000074590	1855
ENSG00000074603	2201
ENSG00000074621	2885
ENSG00000074657	1772
ENSG00000074660	2316
ENSG00000074695	1540
ENSG00000074696	1581
ENSG00000074706	1918
ENSG00000074755	2786
ENSG00000074771	1980
ENSG00000074800	1066
ENSG00000074803	3551
ENSG00000074842	625
ENSG00000074855	2845
ENSG00000074935	1261
ENSG00000074964	2648
ENSG00000074966	2268
ENSG00000075035	1452
ENSG00000075043	2551
ENSG00000075073	2228
ENSG00000075089	1141
ENSG00000075131	1018
ENSG00000075142	976
ENSG00000075151	3961
ENSG00000075188	963
ENSG00000075213	1892
ENSG00000075218	1544
ENSG00000075223	1318
ENSG00000075234	867
ENSG00000075239	1118
ENSG00000075240	1885
ENSG00000075275	3413
ENSG00000075290	2144
ENSG00000075292	2044
ENSG00000075303	1080
ENSG00000075336	1409
ENSG00000075340	2359
ENSG00000075388	1861
ENSG00000075391	6527
ENSG00000075399	1199
ENSG00000075407	4377
ENSG00000075413	2843
ENSG00000075415	2105
ENSG00000075420	2487
ENSG00000075426	3456
ENSG00000075429	4440
ENSG00000075461	3583
ENSG00000075539	3336
ENSG00000075568	2072
ENSG00000075618	1368
ENSG00000075624	1323
ENSG00000075643	3307
ENSG00000075651	1456
ENSG00000075673	4069
ENSG00000075702	2701
ENSG00000075711	3290
ENSG00000075785	1746
ENSG00000075790	998
ENSG00000075826	2643
ENSG00000075856	1601
ENSG00000075884	837
ENSG00000075886	996
ENSG00000075891	2986
ENSG00000075914	915
ENSG00000075945	2711
ENSG00000075975	2955
ENSG00000076003	1681
ENSG00000076043	709
ENSG00000076053	2415
ENSG00000076067	2013
ENSG00000076108	2209
ENSG00000076201	1750
ENSG00000076242	2145
ENSG00000076248	2028
ENSG00000076258	984
ENSG00000076321	1281
ENSG00000076344	1989
ENSG00000076351	1936
ENSG00000076356	2820
ENSG00000076382	947
ENSG00000076513	1616
ENSG00000076554	1268
ENSG00000076555	2714
ENSG00000076604	860
ENSG00000076641	3075
ENSG00000076650	1816
ENSG00000076662	1185
ENSG00000076685	2384
ENSG00000076706	1184
ENSG00000076716	4959
ENSG00000076770	3331
ENSG00000076826	2576
ENSG00000076864	2210
ENSG00000076924	2124
ENSG00000076928	1831
ENSG00000076944	1120
ENSG00000076984	1825
ENSG00000077009	869
ENSG00000077044	1911
ENSG00000077063	1720
ENSG00000077080	849
ENSG00000077092	2513
ENSG00000077097	3611
ENSG00000077147	2240
ENSG00000077150	1400
ENSG00000077152	1012
ENSG00000077157	2891
ENSG00000077232	14488
ENSG00000077235	1969
ENSG00000077238	1167
ENSG00000077254	1480
ENSG00000077264	3320
ENSG00000077274	3532
ENSG00000077279	4894
ENSG00000077312	731
ENSG00000077327	1519
ENSG00000077348	1118
ENSG00000077380	1466
ENSG00000077420	2044
ENSG00000077454	1719
ENSG00000077458	1418
ENSG00000077463	1155
ENSG00000077498	1346
ENSG00000077514	1242
ENSG00000077522	3792
ENSG00000077549	2782
ENSG00000077585	1075
ENSG00000077616	1874
ENSG00000077684	2638
ENSG00000077713	1615
ENSG00000077721	1408
ENSG00000077782	2382
ENSG00000077800	1548
ENSG00000077935	3934
ENSG00000077942	1104
ENSG00000077943	2582
ENSG00000077984	891
ENSG00000078018	3306
ENSG00000078043	1867
ENSG00000078053	1440
ENSG00000078061	1065
ENSG00000078070	1437
ENSG00000078081	1356
ENSG00000078098	1196
ENSG00000078114	2131
ENSG00000078124	3442
ENSG00000078140	1787
ENSG00000078142	2004
ENSG00000078177	7121
ENSG00000078237	3132
ENSG00000078246	1269
ENSG00000078269	3476
ENSG00000078295	2677
ENSG00000078304	1317
ENSG00000078328	2823
ENSG00000078369	2392
ENSG00000078399	931
ENSG00000078401	2035
ENSG00000078403	1945
ENSG00000078487	1558
ENSG00000078549	3415
ENSG00000078579	1137
ENSG00000078589	1586
ENSG00000078596	866
ENSG00000078618	1699
ENSG00000078668	747
ENSG00000078674	2054
ENSG00000078687	3198
ENSG00000078699	5148
ENSG00000078725	1795
ENSG00000078747	3276
ENSG00000078795	1814
ENSG00000078804	2266
ENSG00000078808	1935
ENSG00000078814	1562
ENSG00000078898	1788
ENSG00000078900	2798
ENSG00000078902	1458
ENSG00000078967	1065
ENSG00000079101	1232
ENSG00000079102	1404
ENSG00000079112	1940
ENSG00000079134	1320
ENSG00000079150	1891
ENSG00000079156	3805
ENSG00000079215	2070
ENSG00000079246	1499
ENSG00000079257	910
ENSG00000079263	1312
ENSG00000079277	1238
ENSG00000079308	3542
ENSG00000079313	1384
ENSG00000079332	2459
ENSG00000079335	1994
ENSG00000079337	2322
ENSG00000079385	1452
ENSG00000079387	2346
ENSG00000079432	3921
ENSG00000079435	1675
ENSG00000079459	1326
ENSG00000079462	700
ENSG00000079482	2449
ENSG00000079557	1206
ENSG00000079616	2220
ENSG00000079689	1435
ENSG00000079691	2723
ENSG00000079739	1791
ENSG00000079785	2951
ENSG00000079805	1850
ENSG00000079819	2174
ENSG00000079841	3881
ENSG00000079931	2174
ENSG00000079950	4519
ENSG00000079974	1733
ENSG00000079999	1156
ENSG00000080007	1217
ENSG00000080031	1956
ENSG00000080166	2650
ENSG00000080189	2072
ENSG00000080200	4203
ENSG00000080224	3070
ENSG00000080293	1268
ENSG00000080298	2360
ENSG00000080345	5281
ENSG00000080371	4289
ENSG00000080493	4460
ENSG00000080503	2045
ENSG00000080511	1082
ENSG00000080546	1957
ENSG00000080561	2758
ENSG00000080572	1533
ENSG00000080573	3518
ENSG00000080603	8433
ENSG00000080608	860
ENSG00000080618	2592
ENSG00000080644	1183
ENSG00000080709	1715
ENSG00000080802	2409
ENSG00000080815	4254
ENSG00000080819	1273
ENSG00000080822	1026
ENSG00000080823	1122
ENSG00000080824	1237
ENSG00000080839	2568
ENSG00000080845	1926
ENSG00000080854	3661
ENSG00000080910	1012
ENSG00000080947	2137
ENSG00000080986	897
ENSG00000081014	3561
ENSG00000081019	3980
ENSG00000081026	3779
ENSG00000081041	753
ENSG00000081051	964
ENSG00000081052	2132
ENSG00000081059	1571
ENSG00000081087	3827
ENSG00000081138	4843
ENSG00000081148	8352
ENSG00000081154	1188
ENSG00000081177	2285
ENSG00000081181	958
ENSG00000081189	2105
ENSG00000081237	2358
ENSG00000081248	5726
ENSG00000081277	2916
ENSG00000081307	1830
ENSG00000081320	3101
ENSG00000081377	2198
ENSG00000081386	3313
ENSG00000081479	4306
ENSG00000081665	1419
ENSG00000081692	2031
ENSG00000081721	875
ENSG00000081760	2148
ENSG00000081791	1669
ENSG00000081800	2834
ENSG00000081803	3630
ENSG00000081818	2506
ENSG00000081842	3631
ENSG00000081853	4678
ENSG00000081913	1633
ENSG00000081923	2747
ENSG00000081985	2840
ENSG00000082014	1221
ENSG00000082068	1784
ENSG00000082074	1818
ENSG00000082126	2040
ENSG00000082146	933
ENSG00000082153	1363
ENSG00000082175	3162
ENSG00000082196	1630
ENSG00000082212	2951
ENSG00000082213	1426
ENSG00000082258	2559
ENSG00000082269	3020
ENSG00000082293	2330
ENSG00000082397	1549
ENSG00000082438	2285
ENSG00000082458	2999
ENSG00000082482	1438
ENSG00000082497	1799
ENSG00000082512	2795
ENSG00000082515	1927
ENSG00000082516	2178
ENSG00000082556	2448
ENSG00000082641	1534
ENSG00000082684	3158
ENSG00000082701	890
ENSG00000082781	1120
ENSG00000082805	3114
ENSG00000082898	3924
ENSG00000082996	1078
ENSG00000083067	4576
ENSG00000083093	3719
ENSG00000083097	4437
ENSG00000083099	1486
ENSG00000083123	1164
ENSG00000083168	4588
ENSG00000083223	2960
ENSG00000083290	1880
ENSG00000083307	1583
ENSG00000083312	3368
ENSG00000083444	1183
ENSG00000083454	1539
ENSG00000083457	1200
ENSG00000083520	4621
ENSG00000083535	1199
ENSG00000083544	2279
ENSG00000083635	3480
ENSG00000083642	2532
ENSG00000083720	1126
ENSG00000083750	977
ENSG00000083782	980
ENSG00000083799	2773
ENSG00000083807	1696
ENSG00000083812	4346
ENSG00000083814	1520
ENSG00000083817	2545
ENSG00000083828	1556
ENSG00000083838	1921
ENSG00000083844	2936
ENSG00000083845	973
ENSG00000083857	2145
ENSG00000083896	2073
ENSG00000083937	2712
ENSG00000084070	1913
ENSG00000084072	1492
ENSG00000084073	2044
ENSG00000084090	1413
ENSG00000084092	2218
ENSG00000084093	4437
ENSG00000084110	1736
ENSG00000084112	2924
ENSG00000084207	725
ENSG00000084234	1355
ENSG00000084444	2008
ENSG00000084453	2077
ENSG00000084463	1396
ENSG00000084623	1544
ENSG00000084628	1030
ENSG00000084636	1408
ENSG00000084652	4938
ENSG00000084674	6644
ENSG00000084676	3963
ENSG00000084693	1563
ENSG00000084710	4149
ENSG00000084731	3048
ENSG00000084733	1502
ENSG00000084734	1021
ENSG00000084754	2356
ENSG00000084764	1046
ENSG00000084774	1859
ENSG00000085063	2751
ENSG00000085117	897
ENSG00000085185	3574
ENSG00000085224	3091
ENSG00000085231	924
ENSG00000085265	7588
ENSG00000085274	3225
ENSG00000085276	2444
ENSG00000085365	2169
ENSG00000085377	3994
ENSG00000085382	2519
ENSG00000085415	1906
ENSG00000085433	2363
ENSG00000085449	1235
ENSG00000085465	1106
ENSG00000085491	3373
ENSG00000085511	2486
ENSG00000085514	925
ENSG00000085552	3942
ENSG00000085563	1890
ENSG00000085644	2579
ENSG00000085662	889
ENSG00000085719	1162
ENSG00000085721	1948
ENSG00000085733	1246
ENSG00000085741	938
ENSG00000085760	1101
ENSG00000085788	1264
ENSG00000085831	1786
ENSG00000085832	3003
ENSG00000085840	3100
ENSG00000085871	935
ENSG00000085872	1922
ENSG00000085978	1853
ENSG00000085982	1607
ENSG00000085998	2931
ENSG00000085999	1143
ENSG00000086015	1792
ENSG00000086061	1143
ENSG00000086062	4503
ENSG00000086065	1478
ENSG00000086102	2278
ENSG00000086159	2338
ENSG00000086189	2307
ENSG00000086200	1452
ENSG00000086205	1509
ENSG00000086232	1073
ENSG00000086288	1026
ENSG00000086289	1367
ENSG00000086300	2455
ENSG00000086475	1746
ENSG00000086504	1292
ENSG00000086506	528
ENSG00000086544	2612
ENSG00000086548	1582
ENSG00000086570	9774
ENSG00000086589	1243
ENSG00000086598	1381
ENSG00000086619	3342
ENSG00000086666	1116
ENSG00000086696	2094
ENSG00000086712	3864
ENSG00000086717	2486
ENSG00000086730	1272
ENSG00000086758	4163
ENSG00000086827	2167
ENSG00000086848	1591
ENSG00000086967	2016
ENSG00000086991	1943
ENSG00000087008	1506
ENSG00000087053	4277
ENSG00000087074	2095
ENSG00000087076	818
ENSG00000087077	1018
ENSG00000087085	1770
ENSG00000087086	1468
ENSG00000087087	1125
ENSG00000087088	702
ENSG00000087095	1442
ENSG00000087111	2183
ENSG00000087116	3225
ENSG00000087128	1458
ENSG00000087152	1539
ENSG00000087157	1278
ENSG00000087191	1166
ENSG00000087206	1160
ENSG00000087237	1527
ENSG00000087245	1712
ENSG00000087250	653
ENSG00000087253	1777
ENSG00000087258	1808
ENSG00000087263	1218
ENSG00000087266	4040
ENSG00000087269	2481
ENSG00000087274	2023
ENSG00000087299	1746
ENSG00000087301	3517
ENSG00000087302	1580
ENSG00000087303	1583
ENSG00000087338	1572
ENSG00000087365	1286
ENSG00000087448	2645
ENSG00000087460	2296
ENSG00000087470	3055
ENSG00000087494	1253
ENSG00000087495	2072
ENSG00000087502	1031
ENSG00000087510	1672
ENSG00000087586	1621
ENSG00000087589	3019
ENSG00000087842	877
ENSG00000087884	570
ENSG00000087903	986
ENSG00000087995	2769
ENSG00000088002	1196
ENSG00000088035	1420
ENSG00000088038	1845
ENSG00000088053	1695
ENSG00000088179	1798
ENSG00000088205	2086
ENSG00000088247	1177
ENSG00000088256	1339
ENSG00000088280	2237
ENSG00000088298	1820
ENSG00000088305	2489
ENSG00000088320	1660
ENSG00000088325	3539
ENSG00000088340	5998
ENSG00000088356	1957
ENSG00000088367	2607
ENSG00000088386	2372
ENSG00000088387	4386
ENSG00000088448	817
ENSG00000088451	1135
ENSG00000088538	9069
ENSG00000088543	1289
ENSG00000088682	949
ENSG00000088726	1100
ENSG00000088727	1633
ENSG00000088756	2168
ENSG00000088766	1684
ENSG00000088782	530
ENSG00000088808	1789
ENSG00000088812	6286
ENSG00000088826	1305
ENSG00000088827	5464
ENSG00000088832	1733
ENSG00000088833	1588
ENSG00000088836	1975
ENSG00000088854	4532
ENSG00000088876	1955
ENSG00000088881	1717
ENSG00000088882	2376
ENSG00000088888	11664
ENSG00000088899	4503
ENSG00000088926	1150
ENSG00000088930	3408
ENSG00000088970	1326
ENSG00000088986	744
ENSG00000088992	722
ENSG00000089006	1322
ENSG00000089009	849
ENSG00000089012	1120
ENSG00000089022	2040
ENSG00000089041	1969
ENSG00000089048	3202
ENSG00000089050	1865
ENSG00000089053	1584
ENSG00000089057	3504
ENSG00000089060	1712
ENSG00000089063	1383
ENSG00000089091	2655
ENSG00000089094	3408
ENSG00000089101	1168
ENSG00000089116	1726
ENSG00000089123	1235
ENSG00000089127	2019
ENSG00000089154	1436
ENSG00000089157	879
ENSG00000089159	2080
ENSG00000089163	972
ENSG00000089169	1456
ENSG00000089177	4298
ENSG00000089195	2389
ENSG00000089199	1874
ENSG00000089220	1070
ENSG00000089225	2554
ENSG00000089234	2495
ENSG00000089248	1171
ENSG00000089250	5951
ENSG00000089280	1789
ENSG00000089289	1772
ENSG00000089327	867
ENSG00000089335	1766
ENSG00000089351	1405
ENSG00000089356	869
ENSG00000089472	4105
ENSG00000089486	1230
ENSG00000089505	791
ENSG00000089558	3756
ENSG00000089597	1654
ENSG00000089639	1365
ENSG00000089682	3717
ENSG00000089685	1158
ENSG00000089692	1706
ENSG00000089693	894
ENSG00000089723	2310
ENSG00000089737	1875
ENSG00000089775	3616
ENSG00000089818	2687
ENSG00000089820	1593
ENSG00000089847	2567
ENSG00000089876	2081
ENSG00000089902	1714
ENSG00000089916	3209
ENSG00000090006	1162
ENSG00000090013	870
ENSG00000090020	2054
ENSG00000090054	2283
ENSG00000090060	1321
ENSG00000090061	1662
ENSG00000090097	1512
ENSG00000090104	1165
ENSG00000090238	959
ENSG00000090263	1050
ENSG00000090266	649
ENSG00000090273	1009
ENSG00000090316	1547
ENSG00000090339	1195
ENSG00000090372	1246
ENSG00000090376	3920
ENSG00000090382	906
ENSG00000090402	2313
ENSG00000090432	2428
ENSG00000090447	1926
ENSG00000090470	1230
ENSG00000090487	989
ENSG00000090512	1178
ENSG00000090520	3288
ENSG00000090530	1140
ENSG00000090534	1254
ENSG00000090539	1964
ENSG00000090554	949
ENSG00000090565	1499
ENSG00000090581	1665
ENSG00000090612	2110
ENSG00000090615	3465
ENSG00000090621	1880
ENSG00000090659	1382
ENSG00000090661	1074
ENSG00000090674	1035
ENSG00000090686	1661
ENSG00000090776	3303
ENSG00000090857	2920
ENSG00000090861	3142
ENSG00000090863	2773
ENSG00000090889	2530
ENSG00000090905	2292
ENSG00000090924	1534
ENSG00000090932	1349
ENSG00000090971	810
ENSG00000090975	2551
ENSG00000090989	2004
ENSG00000091009	3495
ENSG00000091010	2575
ENSG00000091039	2051
ENSG00000091073	1113
ENSG00000091106	2529
ENSG00000091127	1788
ENSG00000091128	2847
ENSG00000091129	2452
ENSG00000091136	3965
ENSG00000091137	1404
ENSG00000091138	1448
ENSG00000091140	1258
ENSG00000091157	1762
ENSG00000091164	1770
ENSG00000091181	2174
ENSG00000091262	2442
ENSG00000091317	1593
ENSG00000091409	3014
ENSG00000091428	2022
ENSG00000091436	2750
ENSG00000091482	728
ENSG00000091483	2425
ENSG00000091490	1580
ENSG00000091513	2341
ENSG00000091527	1531
ENSG00000091536	2395
ENSG00000091542	2303
ENSG00000091583	759
ENSG00000091592	3630
ENSG00000091622	4364
ENSG00000091640	808
ENSG00000091651	1200
ENSG00000091656	3161
ENSG00000091664	1762
ENSG00000091704	1041
ENSG00000091732	1788
ENSG00000091831	2487
ENSG00000091844	7852
ENSG00000091879	3787
ENSG00000091947	903
ENSG00000091972	2506
ENSG00000091986	2525
ENSG00000092009	785
ENSG00000092010	870
ENSG00000092020	902
ENSG00000092036	1015
ENSG00000092051	3056
ENSG00000092054	6034
ENSG00000092067	1076
ENSG00000092068	1904
ENSG00000092094	1108
ENSG00000092096	1670
ENSG00000092098	1922
ENSG00000092108	2492
ENSG00000092140	1689
ENSG00000092148	4152
ENSG00000092199	1315
ENSG00000092200	1939
ENSG00000092201	1464
ENSG00000092203	1765
ENSG00000092208	858
ENSG00000092295	925
ENSG00000092330	1797
ENSG00000092345	2268
ENSG00000092377	1902
ENSG00000092421	1828
ENSG00000092439	2537
ENSG00000092445	2044
ENSG00000092470	2126
ENSG00000092529	1550
ENSG00000092531	791
ENSG00000092607	3404
ENSG00000092621	1329
ENSG00000092758	989
ENSG00000092820	2359
ENSG00000092841	735
ENSG00000092847	5087
ENSG00000092850	1327
ENSG00000092853	3756
ENSG00000092871	2217
ENSG00000092929	1278
ENSG00000092931	1446
ENSG00000092964	1815
ENSG00000092969	3208
ENSG00000092978	2115
ENSG00000093000	1154
ENSG00000093009	1197
ENSG00000093010	1531
ENSG00000093072	2919
ENSG00000093144	1120
ENSG00000093167	1351
ENSG00000093183	1591
ENSG00000093217	2024
ENSG00000094631	3700
ENSG00000094661	3613
ENSG00000094755	1314
ENSG00000094796	1615
ENSG00000094804	1346
ENSG00000094841	1500
ENSG00000094880	964
ENSG00000094914	1581
ENSG00000094916	3053
ENSG00000094963	1374
ENSG00000094975	2612
ENSG00000095002	3376
ENSG00000095015	5374
ENSG00000095059	753
ENSG00000095066	961
ENSG00000095110	2760
ENSG00000095139	2852
ENSG00000095203	4951
ENSG00000095209	1835
ENSG00000095261	966
ENSG00000095303	2218
ENSG00000095319	1209
ENSG00000095321	2331
ENSG00000095370	1619
ENSG00000095380	1285
ENSG00000095383	2600
ENSG00000095397	2266
ENSG00000095464	1917
ENSG00000095485	1472
ENSG00000095539	2213
ENSG00000095564	3629
ENSG00000095574	2138
ENSG00000095585	1509
ENSG00000095587	3389
ENSG00000095596	1319
ENSG00000095627	5196
ENSG00000095637	3616
ENSG00000095713	1677
ENSG00000095739	1788
ENSG00000095752	1314
ENSG00000095777	2108
ENSG00000095787	3033
ENSG00000095794	1104
ENSG00000095906	1064
ENSG00000095917	1338
ENSG00000095932	774
ENSG00000095951	7485
ENSG00000095970	952
ENSG00000095981	1059
ENSG00000096006	1468
ENSG00000096060	4725
ENSG00000096063	1876
ENSG00000096070	3280
ENSG00000096080	917
ENSG00000096088	850
ENSG00000096092	988
ENSG00000096093	2245
ENSG00000096150	719
ENSG00000096155	1255
ENSG00000096171	974
ENSG00000096264	1093
ENSG00000096384	2614
ENSG00000096395	495
ENSG00000096401	6241
ENSG00000096433	9474
ENSG00000096654	3109
ENSG00000096696	6052
ENSG00000096717	2595
ENSG00000096746	1608
ENSG00000096872	1767
ENSG00000096968	2684
ENSG00000096996	1392
ENSG00000097007	4276
ENSG00000097021	1413
ENSG00000097033	4528
ENSG00000097046	1710
ENSG00000097096	4880
ENSG00000099139	4884
ENSG00000099194	5245
ENSG00000099203	801
ENSG00000099204	2981
ENSG00000099219	4144
ENSG00000099246	1793
ENSG00000099250	2866
ENSG00000099256	1142
ENSG00000099260	2954
ENSG00000099282	801
ENSG00000099284	1213
ENSG00000099290	3045
ENSG00000099308	3346
ENSG00000099326	2095
ENSG00000099330	842
ENSG00000099331	2358
ENSG00000099337	3099
ENSG00000099338	1832
ENSG00000099341	1453
ENSG00000099364	2434
ENSG00000099365	2053
ENSG00000099377	1706
ENSG00000099381	3409
ENSG00000099385	1325
ENSG00000099399	1607
ENSG00000099617	2424
ENSG00000099622	1149
ENSG00000099624	872
ENSG00000099625	2293
ENSG00000099715	4467
ENSG00000099721	774
ENSG00000099769	1641
ENSG00000099783	1177
ENSG00000099785	943
ENSG00000099795	532
ENSG00000099797	859
ENSG00000099800	1148
ENSG00000099804	877
ENSG00000099810	1864
ENSG00000099812	1888
ENSG00000099814	4752
ENSG00000099817	1192
ENSG00000099821	1182
ENSG00000099822	3420
ENSG00000099834	1689
ENSG00000099840	1010
ENSG00000099849	1291
ENSG00000099860	969
ENSG00000099864	1706
ENSG00000099866	1142
ENSG00000099875	1555
ENSG00000099889	1791
ENSG00000099899	1336
ENSG00000099901	1013
ENSG00000099904	1978
ENSG00000099910	937
ENSG00000099917	1414
ENSG00000099937	2000
ENSG00000099940	1971
ENSG00000099942	3690
ENSG00000099949	1934
ENSG00000099953	1163
ENSG00000099954	7696
ENSG00000099956	1901
ENSG00000099957	1556
ENSG00000099958	1417
ENSG00000099960	1680
ENSG00000099968	3082
ENSG00000099974	1582
ENSG00000099977	1027
ENSG00000099984	1060
ENSG00000099985	1110
ENSG00000099991	2697
ENSG00000099992	1908
ENSG00000099994	4055
ENSG00000099995	1059
ENSG00000099998	2123
ENSG00000099999	1684
ENSG00000100003	1251
ENSG00000100012	1851
ENSG00000100014	3469
ENSG00000100023	2865
ENSG00000100024	2474
ENSG00000100027	1637
ENSG00000100028	1526
ENSG00000100029	1413
ENSG00000100030	2202
ENSG00000100031	1056
ENSG00000100033	1991
ENSG00000100034	1853
ENSG00000100036	2232
ENSG00000100038	1524
ENSG00000100053	728
ENSG00000100055	1161
ENSG00000100056	2462
ENSG00000100060	970
